2018-11-07 18:26
【独家电报|海航再售资产 万科接盘广州寰城海航广场 】财联社11月7日讯，记者从不同信源处独家获悉，海航已将位于广州天河北的寰城海航广场售予北京万科，并在近期完成了交易。接近交易的消息人士透露，寰城海航广场和广州中央海航酒店广场两处物业曾一起打包出售，目前海航仅公布了中央海航酒店广场拟转让协议，接盘方同样是万科。（财联社记者 杨依依）
2018-11-07 18:17
财联社11月7日讯，习近平在上海考察时强调，坚定改革开放再出发信心和决心，加快提升城市能级和核心竞争力。（新华社）
2018-11-07 18:13
【全国首单主承销商独立创设信用风险缓释凭证落地】财联社11月7日讯，7日从江苏银行获悉，由江苏银行独立创设的18红豆SCP004信用风险缓释凭证近日顺利发行，凭证金额2.5亿元。该笔凭证是浙江省以外首单挂钩民营企业债务融资工具的信用风险缓释凭证，也是目前发行金额中最大的一单。（中国证券网）
2018-11-07 18:11
【行情】财联社11月7日讯，布伦特原油涨幅扩大至逾2%，超过73美元/桶，刷新日高。WTI原油涨幅扩大至1.65%，现报62.73美元/桶。
2018-11-07 18:02
【恒大健康：子公司时颖对贾跃亭和合资公司SmartKing提出仲裁全面反诉】财联社11月7日讯，恒大健康在港交所公告称，11月7日，时颖对贾跃亭和合资公司SmartKing提出仲裁全面反诉，要求贾跃亭和合资公司履行合约。贾跃亭和合资公司强行赶走时颖委派的出纳员、强行阻止时颖财务人员进场进行财务审查，造成时颖无法知悉合资公司的财务状况。按照股东协议，时颖有权进行财务审查并向合资公司委派出纳员，同时约定如果出纳员七天不签字即视为同意付款。同时，因合资公司拒绝提供财务资料及相关文件，时颖委任的合资公司的董事向开曼群岛大法院提出诉讼，要求法院命令合资公司提供所有财务资料及相关文件。
2018-11-07 17:59
财联社11月7日讯，东华能源公告，拟修改回购股份预案，规模上调增至总股本的10%。
2018-11-07 17:55
【内蒙古将深入推进东部五盟市跨越发展】财联社11月7日讯，从正在通辽市举行的内蒙古深入实施东北振兴战略推进会上获悉，内蒙古将深入实施东北振兴战略，通辽市正在构建科尔沁肉牛产业等“九条全产业链”；呼伦贝尔市正在将满洲里打造成为参与国际区域合作和竞争的重要平台；赤峰市正在规划建设次临港经济区；兴安盟正在推广农畜产品绿色有机标准化生产；锡林郭勒盟正在通过“减羊增牛”构筑中高端畜产品之都。（新华社）
2018-11-07 17:52
财联社11月7日讯，美布两油短线上扬，均涨逾1%，现分别报62.28美元/桶和72.31美元/桶。消息人士称，俄罗斯与沙特正在讨论于2019年进行石油减产。
2018-11-07 17:50
【光大证券：母公司10月份亏损7792万元】财联社11月7日讯，光大证券披露，公司母公司10月份营收为3956万元，净利亏损7792万元；光证资管10月份营收为8433万元，净利为4549万元。
2018-11-07 17:36
