2018-07-15 21:58
【外资持有中国债券1.55万亿元 规模创2014年有历史数据以来新高】财联社7月15日讯，外资“拥抱”中国的势头近期愈发强劲。据彭博汇总中央结算公司和上海清算所数据显示，外国投资者目前持有的中国债券超过1.55万亿元，为2014年有历史数据以来的新高。今年上半年，境外资金净流入中国股票市场1313亿元，其中5月“陆股通”净流入508.51亿元，创下沪、深港通开通以来单月净流入最高规模。（中新网）
2018-07-15 21:01
【6月ppp项目全国成交1681亿 落地项目个数环比略增】财联社7月15日讯，根据明树数据最新披露的数据显示，6月份全国共成交1681.10亿元的PPP项目，截止至2018年6月底，全国范围内公布中标的PPP项目已达到11.31万亿元，6月PPP落地项目个数较上月有所增加，但总项目规模继续下降。
2018-07-15 20:39
【比亚迪回应“假冒事件”：上海比亚迪确实存在 但李娟并非该公司员工】财联社7月15日讯，比亚迪官方微博发布一则《关于李娟等人冒用比亚迪名义开展相关业务的声明》，表示李娟冒用上海比亚迪电动车有限公司市场部总经理身份，伪造比亚迪多枚印章，以比亚迪名义，与多家单位及机构展开广告宣传类合作。对此，比亚迪相关负责向记者表示，上海比亚迪电动车有限公司确实存在，但李娟并非该公司员工。“我们已向公安机关报案，具体情况要等公安机关的调查结果出来才能知道。”
2018-07-15 20:12
【深交所：深市公司2018年半年度业绩持续增长 市场平稳运行的业绩基础稳固】财联社7月15日讯，深交所发文表示，截至2018年7月15日，深市共1896家上市公司披露了2018年半年度业绩预告，占深市上市公司总数的89.6%。已披露的业绩预告显示，深市上市公司2018年半年度业绩稳步增长，业绩亮点频现，市场平稳运行的业绩基础稳固，为实体经济高质量发展提供强有力支持。
2018-07-15 19:48
【陕西：用三年时间集中开展农村人居环境整治】财联社7月15日讯，陕西省委办公厅、省政府办公厅近日印发《陕西省农村人居环境整治三年（2018-2020年）行动方案》，计划用三年时间集中开展农村垃圾、厕所革命、污水治理和村容村貌提升为主攻方向的农村人居环境整治行动，实现农村人居环境明显改善，村庄环境基本干净整洁有序，村民环境与健康意识普遍增强。
2018-07-15 19:35
【7月15日周日《新闻联播》要闻四条】财联社7月15日讯，今天《新闻联播》的主要内容有：1、中欧班列带动双向开放，构筑对外贸易新格局；2、天津：打出防治组合拳，让绿水长流；3、陕西：保护江河，实现生态效益长效化；4、浙江苍南：海洋开发转向循环利用。
2018-07-15 19:07
【东江环保：丰城市环保局同意子公司江西东江恢复生产】财联社7月15日讯，东江环保公告，公司全资子公司江西东江7月13日收到江西省丰城市环保局下发的《行政处罚决定书》及申请恢复生产的复函：因公司二燃室温度存在低于环评要求，存在不正常运行污染防治设施的情形，对江西东江罚款50万元；核查结果表明，江西东江已基本按照要求完成相关整改，决定原则上同意其恢复生产。
2018-07-15 18:57
【茅台集团上半年主要经济指标实现50%以上增长 创近年最高增速】财联社7月15日讯，茅台集团党委召开会议。关于股票问题，茅台集团董事长李保芳表示，不管形势如何变化，只要有业绩、有回报，资本市场是会认可、会信任的。茅台完全有可能实现更好业绩，关键要把握机遇、乘势而上。“以目前态势，全年实现900亿元，明年拿下1000亿元，已无多大悬念，各方面基础和条件也很好。2020年，我们将迎来茅台的‘后千亿’时代。”
2018-07-15 18:56
