2018-08-21 17:00
【菜鸟与新航达成战略合作 将在航空数据展开更多探索】财联社8月21日讯，菜鸟与新加坡航空宣布达成战略合作，新航将为菜鸟在全球提供舱位运力的全面支持，并在航空段数据展开更多对接探索。在阿里巴巴与新航签订的战略合作内容中，飞猪、菜鸟、阿里云、支付宝四个业务线都将加入到合作中，合作内容涵盖机票销售、会员互通、创新营销、国际货运、云计算服务、机上支付等方面。（腾讯新闻《一线》）
2018-08-21 16:57
【碧桂园总裁：三四线是主战场根据政府限价来反推拿地价格】财联社8月21日讯，碧桂园在香港四季酒店召开中期业绩会。碧桂园总裁莫斌在现场答问时表示，拿地政策方面，碧桂园在一二三四均衡布局，而三四线是主战场，至于拿地的价格，则以当地政府的限价来反推拿地成本。（腾讯新闻《一线》）
2018-08-21 16:53
【蚂蚁金服回应：从来没有制定过上市时间表 不存在“上市推迟”一说】财联社8月21日讯，据外媒8月21日报道，蚂蚁金服IPO计划再次被推迟，蚂蚁金服在2019年底之前不太可能上市，还有知情人士表示，上市是“几年”以后的事情。对此，蚂蚁金服公关总监彭美今日回应记者时表示，蚂蚁金服从来没有制定过上市时间表，根本不存在推迟一说。（上证报）
2018-08-21 16:50
【国家税务总局：扩大税收营商环境试点范围 加快推进电子税务局建设】财联社8月21日讯，国家税务总局发布《关于贯彻落实全国深化“放管服”改革转变政府职能电视电话会议精神 优化税收营商环境有关事项的通知》。通知要求，扩大税收营商环境试点范围。2018年9月底前，在第一批5省市优化税收营商环境试点的基础上，总结经验、复制推广，再确定国家税务总局浙江、江西、湖北、广西、海南、重庆、陕西、新疆、大连、宁波、厦门、青岛12省（区、市）税务局作为第二批优化税收营商环境试点单位。2018年底前，在全国范围内建成规范统一的电子税务局。力争2018年底前试点单位实现房地产交易、办税、办证资料一窗受理、内部流转、一次认证，提升办事效率，压缩房地产交易办理时间。
2018-08-21 16:44
【恒大健康：上半年净利润2亿元 同比增184%】财联社8月21日讯，恒大健康在港交所发布半年报称，上半年总收益11.4亿元，同比增180%；净利润2亿元，同比增184%；公司拥有人应占溢利的每股基本盈利0.023元。
2018-08-21 16:42
财联社8月21日讯，碧桂园2018年半年度业绩会上，总裁莫斌称，未来会相对放慢发展速度，以便更好管控。莫斌表示，控制发展速度，会进行一些策略调整。拿地更精准，拿一个成功一个，会更加聚焦现有项目的运营。（财联社记者 陈业）
2018-08-21 16:39
【中国平安：上半年净利581亿元 同比增33.8%】财联社8月21日讯，中国平安上半年净利润581亿元人民币，同比增长33.8%。向股东派发中期股息每股现金0.62元，同比增长24.0%。同时公司一季度已派发30周年特别股息每股现金0.20元。
2018-08-21 16:37
【能源央企人事新变动：孟振平成为南网三年来第三任董事长】财联社8月21日讯，南方电网官网显示，2018年8月21日上午，南方电网召开中层以上管理人员大会。受中组部领导委托，中央组织部有关干部局负责同志宣布了中央关于南方电网董事长、党组书记调整的决定：孟振平同志任南方电网董事长、党组书记，免去其国家电投董事、总经理、党组副书记职务；免去李庆奎同志的南方电网董事长、党组书记职务，退休。上述职务任免按有关法律和章程办理。
2018-08-21 16:33
【长春市教育局规范民办学校办学行为 严禁未经审批擅自举办民办学校】财联社8月21日讯，长春市教育局近日印发《长春市教育局关于加强民办学校管理 规范民办学校办学行为的通知》，严禁社会组织和个人未经审批擅自举办民办学校。严禁擅自分立、合并民办学校。对违反规定的民办学校，视情节予以警告、限期整改直至取消办学资格；构成犯罪的，依法追究刑事责任。
2018-08-21 16:30
【碧桂园土地储备达3.64亿元平米】财联社8月21日讯，碧桂园在香港四季酒店召开中期业绩会。碧桂园总裁莫斌在现场表示，碧桂园目前土地储备3.64亿平方米，货值达2.8万亿元。（腾讯新闻《一线》）
2018-08-21 16:27
【独家电报|信托监管“实质重于形式” 严控事务类信托发展财产权信托】财联社8月21日讯，记者获悉，信托公司《资管新规》过渡期指导意见要求，地方银监局要按照“实质重于形式”的原则，加强对各类信托业务及创新产品的监管，还原业务和风险的实质，同类业务用同一监管标准。对事务类信托业务要区别对待，严控违法违规提供便利的事务管理类信托业务，支持信托公司开展符合监管要求、资金投向实体经济的事务管理类信托业务。要督促信托公司依法合规开展财产权信托业务，以财产权信托的名义开展资金信托业务的，适用本《指导意见》。以信托产品或其他资产管理产品作为受让方受让信托受益权的业务，视同资产管理产品嵌套业务，投资依据金融管理部门颁布规则发行的资产证券化产品除外。（财联社记者 李德尚玉）
2018-08-21 16:26
【IPO发审会今日三过一 净利润不低于八千万成隐形门槛】财联社8月21日讯，今日三家公司申请IPO，只有一家过会。申请上交所主板上市的南京威尔药业股份有限公司过会，申请上交所主板上市的北京金房暖通节能技术股份有限公司被否，申请中小板上市的苏州恒铭达电子科技股份有限公司取消审核。2017年，金房暖通、威尔药业和恒铭达的净利润分别为6600万元、10030万元和10020万元。金房暖通未能打破“净利润不低于八千万”的隐形门槛。（腾讯新闻《一线》）
2018-08-21 16:24
