2018-06-06 23:59
【证监会：将严格掌握CDR试点企业家数和筹资数量 希望市场不要跟风炒作】财联社6月6日讯，证监会将严格掌握红筹企业公开发行存托凭证试点企业家数和筹资数量，合理安排发行时机和发行节奏。同时，要求发行人及其主承销商根据企业各自情况，科学设计发行方案，对机构投资者参与询价建立合理有效的激励和约束机制，促进专业机构投资者积极参与、审慎报价。希望市场各方理性投资，不要跟风炒作，共同推进试点工作的顺利开展。
2018-06-06 23:58
【创新试点企业明日起可递送CDR发行申请】财联社6月6日讯，《存托凭证发行与交易管理办法》及若干配套规则今日正式发布实施。明日起，符合条件的创新企业就可向证监会递送CDR发行申报材料。就创新试点企业的发行上市方式，证监会有关部门负责人表示，符合试点条件的红筹企业，可以优先选择通过发行CDR在境内上市融资；符合股票发行条件的，也可以选择发行股票。符合试点条件的境内企业，可以直接在境内市场IPO。（上证报）
2018-06-06 23:56
【证监会发布《公开发行证券的公司信息披露编报规则第22号——创新试点红筹企业财务报告信息特别规定（试行）》】财联社6月6日讯，为规范公开发行股票或存托凭证创新试点红筹企业财务信息披露行为，保护投资者合法权益，我会制定形成了《公开发行证券的公司信息披露编报规则第22号——创新试点红筹企业财务报告信息特别规定（试行）》，现予以公布，自公布之日起施行。
2018-06-06 23:48
【证监会发布《存托凭证发行与交易管理办法（试行）》等规章及规范性文件】财联社6月6日讯， 证监会发布《存托凭证发行与交易管理办法（试行）》等规章及规范性文件。修改后的《首发办法》和《创业板首发办法》，明确规定符合条件的创新试点企业不再适用有关盈利及不存在未弥补亏损的发行条件。为防范风险，保护投资者合法权益，证监会设定了严格的试点企业选取标准和选取机制。拟参与试点的创新企业，经具有经验的保荐机构本着勤勉尽责的原则，全面、审慎核查后，认为完全符合试点标准、发行条件和各项信息披露要求的，可以向证监会提出纳入试点和公开发行股票或存托凭证的申请。
2018-06-06 23:47
【海口发布总部经济发展新政 瞄准三大方向】财联社6月6日讯，海口市政府6日晚间召开新闻发布会发布《海口市支持总部经济发展若干政策》，海口发展总部经济瞄准三大方向。海口市副市长孙世文说，海口市将从三个方向发展总部经济，一是引进跨国企业、国内大型企业集团等总部企业在海口落户、集聚和发展；二是鼓励海口市现有总部企业做大做强做优；三是培育海口市现有企业发展升级为总部企业。同时，将引进境内外知名的会计、法律、管理咨询、培训等专业服务机构，为总部企业提供支援服务。（中新网）
2018-06-06 23:43
