2018-09-05 18:15
【腾信股份：银行存款账户资金暂被冻结 账户余额3106万】财联社9月5日讯，腾信股份晚间公告，公司在平安银行北京光华路支行开立的存款账户资金被北京市海淀区人民法院冻结，账户余额3106.69万元。截至目前，公司尚未收到有关的法院民事裁定书等法律文书。公司也正在了解相关情况，查实上述资金被冻结的具体情况。公司的其他账号仍在正常使用。
2018-09-05 18:14
【华录百纳：股东部分股票被强制平仓】财联社9月5日讯，华录百纳晚间公告，9月3日，股东李慧珍通过集中竞价交易方式减持公司股票143.14万股，占公司总股本的0.18%。本次减持系李慧珍前期质押给广发证券的部分公司股票已经达到平仓线，证券公司对股票进行强制平仓导致的被动减持。本次减持后李慧珍持有2.51%公司股份。
2018-09-05 18:14
【爱司凯：股东拟减持不超过2%股份】财联社9月5日讯，爱司凯晚间公告，持股5.82%的股东容仕凯计划未来3个月内通过大宗交易方式减持不超过288万股，即不超过公司总股本的2%。
2018-09-05 18:08
财联社9月5日讯，趣头条更新招股书，9月14日挂牌，最高募集1.66亿美元。
2018-09-05 18:08
【深沪交易所联合体收购达卡交易所股权项目完成交割】财联社9月5日讯，由中国深交所牵头组成的深沪交易所联合体收购孟加拉国达卡证券交易所25%股权项目，4日正式完成交割。此次交易金额约94.7亿塔卡，约合7.7亿元人民币，中方联合体合计持有达卡交易所约4.5亿股，占总股本25%。据介绍，交割完成后，中方联合体将积极参与达卡交易所公司治理，并引导境内外资金共同参与“一带一路”建设项目，进一步深化中孟资本市场相关合作。（央视财经）
2018-09-05 18:05
【证监会：逐步向市场公开IPO审核指引】财联社9月5日讯，记者从证监会官网获悉，在答复全国政协十三届一次会议相关提案时，证监会表示，将根据“成熟一项、公开一项”的原则，逐步向市场公开审核指引，充分发挥对市场的引领指导作用，进一步稳定市场预期。目前，证监会正在对发行审核标准进行梳理总结完善，按照财务和非财务分别研究制定审核指引，指导发行审核工作。
2018-09-05 18:02
【乐视网：股价涨幅较大 明起停牌核查】财联社9月5日讯，乐视网晚间公告，由于近期股票交易价格涨幅较大，且出现连续异常波动情况，公司将就近期公司股票交易的相关事项进行必要的核查。公司股票将于9月6日起停牌。乐视网近日股价大涨，12个交易日录得6个涨停，股价较低点翻倍。
2018-09-05 18:01
【体育总局：到2022年实现三亿人参与冰雪运动】财联社9月5日讯，国家体育总局发布《2022年北京冬奥会参赛实施纲要》、《“带动三亿人参与冰雪运动”实施纲要（2018-2022年）》，以北京冬奥会参赛服务保障、科技保障和反兴奋剂三项工作计划，全方位对冬奥会参赛工作做出战略规划，制定北京周期各项工作的时间表，根据纲要和计划，到2022年，我国要实现北京冬奥会109个项目全面参赛，通过“南展西扩东进”战略，普及群众冰雪运动，到2022年实现三亿人参与冰雪运动。
2018-09-05 18:01
【新城控股：前8月累计合同销售金额1373亿元 同比增115%】财联社9月5日讯，新城控股(601155)9月5日晚间公告，8月份公司实现合同销售金额约236.80亿元，销售面积约183.29万平方米。1-8月累计合同销售金额约1373.43亿元，同比增长114.94%；累计销售面积约1104.57万平方米，同比增长139.97%。
2018-09-05 18:00
【中通客车：前8个月销量同比下滑逾28%】财联社9月5日讯，中通客车晚间公告，前8个月，公司汽车产量、销量分别为7176辆、7404辆，同比分别下滑35.74%、28.45%。
2018-09-05 18:00
【中兴通讯：完成中国电信在雄安、苏州5G试验网一阶段测试】财联社9月5日讯，记者获悉，近日，中兴通讯顺利完成中国电信在雄安、苏州5G试验网一阶段测试，积极探索多个行业应用。在雄安，中兴通讯支持中国电信联合百度，实现国内首个5G自动驾驶业务对接测试，同时在白洋淀湖面实现首个5G覆盖以及全景直播。中兴通讯与中国电信联合积极探索白洋淀五水共治、智慧治水项目，利用5G宽带和AR视频查勘、视频会议、多媒体调度指挥系统，打造跨部门、跨空间的智慧治水平台。
2018-09-05 17:57
财联社9月5日讯，万科A公告，8月份公司实现合同销售面积257.4 万平方米，合同销售金额383.4亿元；2018年1~8月份公司累计实现合同销售面积2599.6万平方米，合同销售金额3881.4亿元。
2018-09-05 17:35
【首见国内百亿私募下调管理费 每年减少数千万管理费收入】财联社9月5日讯，记者获悉，自9月1日起，深圳大型私募凯丰投资将旗下所有产品的管理费率降低为1%/年，成为行业内首家规模百亿以上、下调管理费的私募。数据显示，目前管理规模在1亿以下的私募数量占比高达48.33%。如果管理费按照1%来计算，即一年管理费收入不到100万，如果没有业绩提成，连运营成本都无法覆盖。而市场中有接近一半的私募都不足1亿元，生存压力可想而知。（券商中国）
2018-09-05 17:33
【新华时评：把被网游粘住的孩子“唤”回来】财联社9月5日讯，新华社再发时评文章，继续关注青少年沉迷游戏问题，把被网游粘住的孩子们“唤”回来，让他们不再沉溺于虚幻的快乐，需要全社会的扎实努力，而学校和家庭尤为关键。对学校来说，充分利用体育课、增加户外活动，让孩子们养成体育锻炼的习惯“野蛮其体魄”，无疑是育人成才的关键支撑。对家长而言，不妨从自身做起，自己先放下手机多带孩子出去走走，从一跑一跳中缓解学业压力。
2018-09-05 17:28
【61名投资者向ST岩石索赔2800万 获上海金融法院受理】财联社9月5日讯，匹凸匹已更名为ST岩石，但公司的麻烦并未消除。在名称还是匹凸匹期间，公司虚假陈述所引发的后遗症还在不断爆发。9月4日，数十名投资者以虚假陈述为由将更名后的上市公司告到法院，案件被上海金融法院依法受理。（证券时报）
2018-09-05 17:24
【华软科技：拟出售三家造纸化学品控股子公司股权】财联社9月5日讯，华软科技公告，为集中发展金融科技领域相关业务，公司拟出售三家造纸化学品控股子公司股权并向社会公开征集受让方，具体包括公司持有的南通市纳百园化工有限公司100%股权、镇江润港化工有限公司100%股权、山东天安化工股份有限公司87.43%股权。
2018-09-05 17:21
【8月份四川省生猪价格涨势喜人】财联社9月5日讯，8月份四川省生猪价格涨势喜人，上半月同比差距缩小，但后半月受疫情影响涨幅收窄。肥猪出栏价由7月底的11.84元/公斤，逐周上涨到13.79元/公斤，涨幅16.47%，远远超过前两个月的涨幅；猪肉均价终于结束长达15周低于20元/公斤的历史，重新回到20元/公斤以上的时代。养猪月均效益已能保本，或有140元/头以内的盈利，低于去年同期赢利220元/头。（四川农村日报）
2018-09-05 17:19
【微博联合咪咕开展体娱新生态 推进MCN矩阵合作】财联社9月5日讯，9月5日，咪咕与微博共同表示，双方将基于咪咕拥有的顶级赛事、演艺等优质内容和微博拥有的强势社交平台资源能力，开展体育赛事、演艺内容宣传推广、自有IP联合孵化等一系列合作，咪咕将成为微博重要MCN合作伙伴。
2018-09-05 17:16
财联社9月5日讯， *ST凯迪表示，“16凯迪01”、“16凯迪02”无法按时付息。
2018-09-05 17:13
【工信部通报上半年互联网信息服务备案工作落实不力的10家企业】财联社9月5日讯，工信部公告称，今年上半年，组织相关单位开展了未备案互联网信息服务（ICP）核查工作。1至6月共发现未备案ICP29,721个，为进一步做好ICP备案工作，对行业内相关企业起到警示作用，对未备案ICP数量前十名的企业予以通报批评，包括郑州市景安网络科技股份有限公司、腾讯云计算（北京）有限责任公司、中国电信集团公司等公司。
2018-09-05 17:12
【大公评级开始大规模裁员】财联社9月5日讯，大公国际资信评估有限公司多名员工透露，公司已开始大规模裁员，目前已有近百名员工被人力部门“谈话”要求主动离职。（中新经纬）
2018-09-05 17:07
