2018-08-08 17:06
证监会：拟修订QFII、RQFII规则，放宽准入条件，扩大投资范围。进一步扩大对外开放。加快推动证券行业放宽外资股比限制政策的落实落地。抓紧推进沪伦通各项准备工作，争取年内推出。积极支持A股纳入富时罗素国际指数，提升A股在MSCI指数中的比重。修订QFII、RQFII制度规则，统一准入标准，放宽准入条件，扩大境外资金投资范围。
2018-08-08 17:04
证监会：坚持通过深化改革扩大开放来促进资本市场平稳健康发展，继续深化发行制度改革。继续深化发行制度改革，积极推进上市公司并购重组。完善发行审核和并购重组监察机制，进一步提升工作效率和透明度，更好服务实体经济。不断完善并坚决实施退市制度。
2018-08-08 17:04
财联社8月8日讯，上海电力公告，公司被纳入百余户中央企业子企业和百余户地方国有骨干企业，将在2018-2020年期间实施国企改革“双百行动”。
2018-08-08 16:56
【证监会：加强信息披露和风险监测 继续完善上市公司停复牌制度】财联社8月8日讯，日前，“2018年第5期上市公司董事长、总经理研修班”成功举办。证监会上市公司监管部副主任邓舸透露，上市部今年重点做好四方面工作：一是加强信息披露和风险监测，防范化解风险，提升信息披露的透明度；二是坚持依法从严全面监管，提升市场的有效性；三是支持实体经济的发展，助力国家战略，支持创新驱动发展战略，加大产业并购支持力度，大力配合支持国有企业改革，助力去杠杆、减成本，服务乡村振兴和脱贫攻坚战略，支持绿色发展战略；四是坚持市场化、法制化、国际化的方向，完善监管规则体系，修订出台上市公司治理准则。此外，将继续完善上市公司停复牌制度，配合证券法、上市公司监督管理条例等制度的修订工作。（证券日报）
2018-08-08 16:41
财联社8月8日讯，明晟公司（MSCI）：自8月22日起，中国铁塔（00788.HK）将被纳入MSCI中国指数。
2018-08-08 16:39
【珠海中富：控股股东被法院裁定宣告破产】财联社8月8日讯，珠海中富公告，深圳中院于2018年8月1日裁定宣告控股股东捷安德破产。深圳中院认为，捷安德公司不能清偿到期债务、资产不足以清偿全部债务，符合法定破产清算条件。
2018-08-08 16:30
【万科A今日现46.54亿元大宗交易 机构接盘】财联社8月8日讯，深交所披露，万科A今日成交了一笔46.54亿元的大宗交易，成交价20.64元，较今日收盘价21.5元折价约5%，成交量2.25亿股。卖方营业部为长江证券深圳科苑南路证券营业部，买方为机构专用席位。
2018-08-08 16:30
财联社8月8日讯，SST前锋公告，拟更名为北汽蓝谷新能源科技股份有限公司。
2018-08-08 16:14
【7月新能源车销量4.2万台 环比6月基本持平】财联社8月8日讯，全国乘联会公布数据显示，中国7月份广义乘用车销量约为170.45万台，同比增长5.5%，环比下降4.6%。7月新能源车销量4.2万台，环比6月基本持平。
2018-08-08 16:11
财联社8月8日讯，香港恒生指数收盘上涨110.26点，涨幅0.39%，报28359.14点。
2018-08-08 15:57
【杭州八部门联合整治房地产市场 重点打击投机炒房、虚假信息发布及房企和中介的违法违规行为】财联社8月8日讯，近日，杭州市住保房管局联合市场监管、公安、物价等八部门下发了《关于开展打击侵害群众利益违法违规行为治理房地产市场乱象专项行动的通知》〔杭房局（2018）192号〕，重点打击投机炒房、虚假信息和虚假房源发布行为，治理房地产开发企业和中介企业违法违规行为，进一步整顿和规范房地产市场秩序，健全房地产市场监管机制。（中国网）
2018-08-08 15:46
【英力特：上半年净利增两成 拟10派12元】财联社8月8日讯，英力特发布半年报，公司上半年营收为10.04亿元，同比微降0.34%；净利为8586万元，同比增长20.8%；每股收益0.28元。公司拟每10股派发现金红利12元（含税）。
2018-08-08 15:40
【深圳能源：终止对美国锡安项目收购】财联社8月8日讯，深圳能源公告，公司美国锡安项目收购事项在约定时间内未通过美国外资投资审查委员会审批，本次交易无法按原定计划实施，交易对手方于近日向公司发出《股权转让合同终止函》。根据公司与交易对手方签署的《股权转让合同》的有关条款规定，公司终止对美国锡安项目的收购事宜。
2018-08-08 15:31
【知乎完成2.7亿美元E轮融资】财联社8月8日讯，知乎完成2.7亿美元E轮融资。本轮融资后，知乎将加速全民知识内容平台的建设，加大在AI技术、内容生态、知识服务和商业化等多个维度的投入。（36氪）
2018-08-08 15:27
【美国7月出口到中国的LNG骤降】财联社8月8日讯，美国7月出口到中国的液化天然气(LNG)降至一年以来最低，且预计将进一步下降。路透援引船运数据显示，美国销售到中国的LNG从5月的近40万吨降至7月的仅13万吨，同时来自澳洲、马来西亚、印尼、俄罗斯和巴布亚新几内亚的供应增加。
2018-08-08 15:17
财联社8月8日讯，国债期货今日低开一路下行，大幅收跌，10年期国债期货主力合约收跌0.38%，5年期国债期货主力合约收跌0.32%。
2018-08-08 15:05
【收评：创业板指数跌2% 大消费板块持续杀跌】财联社8月8日讯，今日大盘未延续昨日强劲走势，两市再度单边下挫，个股再度进入普跌模式，白酒、食品饮料、家居等大消费板块持续杀跌，钢铁、水泥等大基建产业链板块仍受资金追捧，市场总体做多情绪低迷。截止收盘，沪指跌1.27%，报2744点；深成指跌2.02%，报8499点；创业板指跌2.14%，报1447点。盘面上看，水泥、钢铁、石油采掘、农业、新疆等板块上涨；集成电路、次新股、芯片、细胞免疫治疗、食品安全等板块跌幅居前。沪股通净流入9.5亿，深股通净流入8亿。
2018-08-08 15:04
【期市收盘涨跌互现 豆二封涨停】财联社8月8日讯，期市收盘涨跌互现，大豆进口连续两个月下滑，豆二封涨停， 豆一 逼近涨停， PTA 涨超3%， 苹果 、 原油 跌超1%。
2018-08-08 15:03
【天津市工信委启动新能源汽车2018年夏季安全隐患排查工作】财联社8月8日讯，天津市新能源汽车推广应用领导小组办公室于7月中旬印发《关于开展全市新能源汽车夏季安全隐患排查工作的通知》，组织在津推广应用新能源汽车生产企业、运营企业开展夏季安全隐患排查工作，全力确保广大市民夏季用车安全。
2018-08-08 14:58
【国务院决定将国家科技教育领导小组调整为国家科技领导小组】财联社8月8日讯，国务院决定将国家科技教育领导小组调整为国家科技领导小组，研究、审议国家科技发展战略、规划及重大政策，李克强任组长，刘鹤任副组长。
2018-08-08 14:54
【拼多多已入股付费通 曲线“求娶”支付牌照】财联社8月8日讯，有消息传出，拼多多正在寻求收购第三方支付牌照，交易目标是上海付费通信息服务有限公司，而付费通支付牌照估值可能在5亿到7亿之间。查阅工商信息发现，上海付费通信息服务有限公司的股东名单在今年5月底到6月期间出现了拼多多创始人黄峥。在上海付费通信息服务有限公司的股权结构中，第二大股东（持股39.64%）为上海易翼信息科技有限公司，而这家企业背后的实际控股公司杭州乐顾投资咨询有限公司的大老板正是黄峥，持股达95%。（IT时报）
2018-08-08 14:50
【青岛日日顺物流收购贵州盘江物流股权案进入商务部反垄断公示期】财联社8月8日讯，青岛日日顺物流有限公司收购贵州盘江物流有限公司股权案进入商务部反垄断公示期，时间为8月8日至8月17日。
2018-08-08 14:43
财联社8月8日讯，期货黄大豆2号涨停，豆粕涨超2.5%。
2018-08-08 14:42
【广佛签订创新驱动战略协议 携手打造珠三角世界级城市群核心区】财联社8月8日讯，日前，广州和佛山两市政府正式签署《深化创新驱动发展战略合作框架协议》，深入拓展广佛同城化，打造珠三角世界级城市群核心区，加快形成紧密融合、协同高效的区域创新格局，服务与支撑粤港澳大湾区世界级城市群的协同发展。
2018-08-08 14:35
【广西启动水污染防治三年攻坚计划 将逐步消除黑臭水体】财联社8月8日讯，近日，广西正式发布实施《广西水污染防治攻坚三年作战方案（2018-2020年）》，确保到2020年，长江、珠江流域水质优良比例分别达100%和96%；各地市城区基本消除黑臭水体；各地市城市集中式饮用水水源水质达到或优于III类的比例高于94.9%；近岸海域国家考核水质优良比例不低于90.9%，入海河流消除劣V类水体。（新华社）
2018-08-08 14:35
财联社8月8日讯，粮食期货尾盘强势拉升，黄大豆2号涨逾3.5%，豆粕涨超1.7%，玉米涨逾1%。
2018-08-08 14:23
