2018-10-28 18:46
【白鹤滩世界首台百万千瓦水电机组导水机构通过验收】财联社10月28日讯，世界单机容量最大的白鹤滩电站100万千瓦水轮发电机组首台导水机构，27日在哈尔滨通过验收。验收结果表明，导水机构各项关键尺寸及技术参数均符合设计图纸及技术规范要求，达到精品标准。这一导水机构是由哈尔滨电气集团哈尔滨电机厂有限责任公司设计、制造完成，拥有完全自主知识产权。（新华社）
2018-10-28 18:44
【亿纬锂能：前三季度实现净利润3.8亿元 同比增长17.21%】财联社10月28日讯，亿纬锂能公告，2018年前三季度实现营业收入30亿元，同比增长51.44%；实现净利润3.8亿元，同比增长17.21%。
2018-10-28 18:09
【美盛文化：拟1亿元-2亿元回购股份】财联社10月28日讯，美盛文化公告，公司拟以集中竞价交易方式回购公司股份，回购股份金额不低于1亿元，不高于2亿元，回购价格不超过12.18元/股。
2018-10-28 18:04
【恒力股份：拟10亿元-20亿元回购股份】财联社10月28日讯，恒力股份公告，公司拟以集中竞价交易方式回购公司股份，回购资金总额不低于10亿元，不超过20亿元，回购价格不超过18元/股。公司最新股价报13.97元。
2018-10-28 18:00
【吉鑫科技：董事长提议回购5000万元-1亿元公司股份】财联社10月28日讯，吉鑫科技公告称，10月27日收到控股股东、董事及董事长包士金《关于提议江苏吉鑫风能科技股份有限公司回购股份的函》，提议通过二级市场以集中竞价方式回购公司股票，回购价格不超过3.5元/股，回购总金额不低于人民币5,000万元，不超过人民币1亿元。
2018-10-28 17:58
【电报 | 河南省环保厅通报：灵宝黄金集团黄金冶炼分公司大量氰化尾渣长期违法堆存于厂区和暂存库 存在巨大环境风险隐患】财联社10月28日讯，河南省委省政府第八环境保护督察组对灵宝市氰化尾渣处置问题进行督察时发现，灵宝市金源晨光有色矿冶有限公司、灵宝黄金集团股份有限公司黄金冶炼分公司大量氰化尾渣长期违法堆存于厂区和暂存库，存在巨大环境风险隐患。此外，灵宝市博源矿业有限公司也存在类似问题。（财联社记者 张克瑶）
2018-10-28 17:55
【国产高端医学影像诊断设备PET/MR获证推向市场】财联社10月28日讯，28日，复旦大学附属中山医院和上海联影医疗科技公司宣布，经过1500多例临床验证，国产首台一体化正电子发射型计算机断层成像仪/磁共振成像仪（PET/MR）获国家药品监督管理局认证，正式推向市场。（新华社）
2018-10-28 17:53
